-0.0,1.6033421750663115,111.0
0.302,1.6033421750663115,111.0
0.7829999999999999,2.9977655172413735,325.0
0.893,2.9977655172413735,325.0
1.411,45.0,679.0
1.511,45.0,679.0
2.188,45.0,941.0
2.347,45.0,941.0
3.193,45.0,1018.0
3.3689999999999998,45.0,1018.0
3.72,45.0,1035.0
