-0.0,1.9629310344827595,197.0
0.32299999999999995,1.9629310344827595,197.0
0.643,1.2875379310344806,157.0
0.696,1.2875379310344806,157.0
1.3430000000000002,4.998,347.0
1.5230000000000001,4.998,347.0
2.18,31.80192000000005,529.0
2.279,31.80192000000005,529.0
3.123,45.0,725.0
3.338,45.0,725.0
3.7689999999999997,45.0,807.0
